SEASON,DATASOURCE,GEAR_TYPE,CRPT_LOGBOOK_NO,LOGBOOK,DATE_CAPTURED,CRPT_ID,FE_ID,MGMT_AREA,SPECIES_CDE,SPECIES_COMMON_NME,CATCH_QTY,KEPT_REL
2003,LOGBOOK,Commercial SALMON TROLL,T31389,,2003-05-09 00:00:00,240602,309537,126,044,SPINY DOGFISH,4,RELEASED
2003,LOGBOOK,Commercial SALMON TROLL,T31389,,2003-05-10 00:00:00,240603,309538,126,044,SPINY DOGFISH,27,RELEASED
2003,LOGBOOK,Commercial SALMON TROLL,T31389,,2003-05-19 00:00:00,240611,309546,126,044,SPINY DOGFISH,2,RELEASED
2003,LOGBOOK,Commercial SALMON TROLL,T31415,,2003-08-10 00:00:00,289585,364432,12,044,SPINY DOGFISH,2,RELEASED
2003,LOGBOOK,Commercial SALMON TROLL,T31415,,2003-08-13 00:00:00,289588,364435,12,044,SPINY DOGFISH,2,RELEASED
2003,LOGBOOK,Commercial SALMON TROLL,T31419,,2003-08-01 00:00:00,289628,364476,12,044,SPINY DOGFISH,2,RELEASED
2003,LOGBOOK,Commercial SALMON TROLL,T31419,,2003-08-03 00:00:00,289630,364478,12,044,SPINY DOGFISH,2,RELEASED
2003,LOGBOOK,Commercial SALMON TROLL,T31419,,2003-08-04 00:00:00,289631,364479,12,044,SPINY DOGFISH,2,RELEASED
2003,LOGBOOK,Commercial SALMON TROLL,T31419,,2003-08-05 00:00:00,289632,364480,12,044,SPINY DOGFISH,2,RELEASED
2003,LOGBOOK,Commercial SALMON TROLL,T31419,,2003-08-06 00:00:00,289633,364481,12,044,SPINY DOGFISH,1,RELEASED
2003,LOGBOOK,Commercial SALMON TROLL,T31419,,2003-08-07 00:00:00,289634,364482,12,044,SPINY DOGFISH,1,RELEASED
2003,LOGBOOK,Commercial SALMON TROLL,T31419,,2003-08-09 00:00:00,289636,364484,12,044,SPINY DOGFISH,6,RELEASED
2003,LOGBOOK,Commercial SALMON TROLL,T31419,,2003-08-10 00:00:00,289637,364485,12,044,SPINY DOGFISH,4,RELEASED
2003,LOGBOOK,Commercial SALMON TROLL,T31419,,2003-08-12 00:00:00,289639,364487,12,044,SPINY DOGFISH,4,RELEASED
2003,LOGBOOK,Commercial SALMON TROLL,T31419,,2003-08-13 00:00:00,289640,364489,12,044,SPINY DOGFISH,3,RELEASED
2003,PHONE-IN,Commercial SALMON TROLL,T31436,,2003-08-03 00:00:00,128331,150815,12,044,SPINY DOGFISH,4,RELEASED
2003,LOGBOOK,Commercial SALMON TROLL,T31436,,2003-08-04 00:00:00,289807,364658,12,044,SPINY DOGFISH,4,RELEASED
2003,PHONE-IN,Commercial SALMON TROLL,T31436,,2003-08-06 00:00:00,129378,151940,12,044,SPINY DOGFISH,2,RELEASED
2003,LOGBOOK,Commercial SALMON TROLL,T31436,,2003-08-07 00:00:00,289810,364661,12,044,SPINY DOGFISH,2,RELEASED
2003,LOGBOOK,Commercial SALMON TROLL,T31437,,2003-08-09 00:00:00,240838,309779,13,044,SPINY DOGFISH,3,RELEASED
2003,LOGBOOK,Commercial SALMON TROLL,T31437,,2003-08-10 00:00:00,240839,309780,13,044,SPINY DOGFISH,2,RELEASED
2003,PHONE-IN,Commercial SALMON TROLL,T31441,,2003-07-31 00:00:00,127313,149783,12,044,SPINY DOGFISH,6,RELEASED
2003,PHONE-IN,Commercial SALMON TROLL,T31441,,2003-08-05 00:00:00,128865,151386,12,044,SPINY DOGFISH,3,RELEASED
2003,PHONE-IN,Commercial SALMON TROLL,T31441,,2003-08-12 00:00:00,132181,155053,12,044,SPINY DOGFISH,2,RELEASED
2003,LOGBOOK,Commercial SALMON TROLL,T31442,,2003-08-01 00:00:00,241818,310789,12,044,SPINY DOGFISH,3,RELEASED
2003,LOGBOOK,Commercial SALMON TROLL,T31442,,2003-08-02 00:00:00,241819,310790,12,044,SPINY DOGFISH,1,RELEASED
2003,LOGBOOK,Commercial SALMON TROLL,T31442,,2003-08-03 00:00:00,241820,310791,12,044,SPINY DOGFISH,4,RELEASED
2003,LOGBOOK,Commercial SALMON TROLL,T31442,,2003-08-05 00:00:00,241821,310792,12,044,SPINY DOGFISH,3,RELEASED
2003,LOGBOOK,Commercial SALMON TROLL,T31442,,2003-08-06 00:00:00,241822,310793,12,044,SPINY DOGFISH,10,RELEASED
2003,LOGBOOK,Commercial SALMON TROLL,T31442,,2003-08-07 00:00:00,241823,310794,12,044,SPINY DOGFISH,5,RELEASED
2003,LOGBOOK,Commercial SALMON TROLL,T31442,,2003-08-08 00:00:00,241824,310795,12,044,SPINY DOGFISH,7,RELEASED
2003,LOGBOOK,Commercial SALMON TROLL,T31442,,2003-08-09 00:00:00,241825,310796,12,044,SPINY DOGFISH,4,RELEASED
2003,LOGBOOK,Commercial SALMON TROLL,T31442,,2003-08-10 00:00:00,241826,310797,12,044,SPINY DOGFISH,3,RELEASED
2003,LOGBOOK,Commercial SALMON TROLL,T31442,,2003-08-11 00:00:00,241827,310798,12,044,SPINY DOGFISH,5,RELEASED
2003,LOGBOOK,Commercial SALMON TROLL,T31442,,2003-08-13 00:00:00,241829,310800,12,044,SPINY DOGFISH,2,RELEASED
2003,PHONE-IN,Commercial SALMON TROLL,T31443,,2003-08-11 00:00:00,131944,154784,12,044,SPINY DOGFISH,4,RELEASED
2003,LOGBOOK,Commercial SALMON TROLL,T31443,,2003-08-12 00:00:00,241840,310811,12,044,SPINY DOGFISH,2,RELEASED
2003,LOGBOOK,Commercial SALMON TROLL,T31443,,2003-08-13 00:00:00,241841,310812,13,044,SPINY DOGFISH,10,RELEASED
2003,LOGBOOK,Commercial SALMON TROLL,T31445,,2003-07-31 00:00:00,289858,364709,12,044,SPINY DOGFISH,1,RELEASED
2003,LOGBOOK,Commercial SALMON TROLL,T31445,,2003-08-04 00:00:00,289862,364713,12,044,SPINY DOGFISH,1,RELEASED
2003,LOGBOOK,Commercial SALMON TROLL,T31445,,2003-08-05 00:00:00,289863,364714,12,044,SPINY DOGFISH,2,RELEASED
2003,LOGBOOK,Commercial SALMON TROLL,T31445,,2003-08-09 00:00:00,289867,364718,12,044,SPINY DOGFISH,1,RELEASED
2003,LOGBOOK,Commercial SALMON TROLL,T31445,,2003-08-10 00:00:00,289868,364719,12,044,SPINY DOGFISH,1,RELEASED
2003,LOGBOOK,Commercial SALMON TROLL,T31445,,2003-08-12 00:00:00,289870,364721,12,044,SPINY DOGFISH,2,RELEASED
2003,LOGBOOK,Commercial SALMON TROLL,T31450,,2003-07-31 00:00:00,289890,364742,12,044,SPINY DOGFISH,3,RELEASED
2003,LOGBOOK,Commercial SALMON TROLL,T31450,,2003-08-01 00:00:00,289885,364737,12,044,SPINY DOGFISH,1,RELEASED
2003,LOGBOOK,Commercial SALMON TROLL,T31450,,2003-08-02 00:00:00,289872,364723,12,044,SPINY DOGFISH,1,RELEASED
2003,LOGBOOK,Commercial SALMON TROLL,T31450,,2003-08-05 00:00:00,289875,364726,12,044,SPINY DOGFISH,4,RELEASED
2003,LOGBOOK,Commercial SALMON TROLL,T31450,,2003-08-06 00:00:00,289876,364727,12,044,SPINY DOGFISH,2,RELEASED
2003,LOGBOOK,Commercial SALMON TROLL,T31464,,2003-05-10 00:00:00,289938,364791,123,044,SPINY DOGFISH,1,RELEASED
2003,LOGBOOK,Commercial SALMON TROLL,T31465,,2003-05-08 00:00:00,289992,364845,126,044,SPINY DOGFISH,26,RELEASED
2003,LOGBOOK,Commercial SALMON TROLL,T31465,,2003-05-17 00:00:00,289997,364850,126,044,SPINY DOGFISH,4,RELEASED
2003,PHONE-IN,Commercial SALMON TROLL,T31467,,2003-06-05 00:00:00,115420,136724,127,044,SPINY DOGFISH,6,RELEASED
2003,LOGBOOK,Commercial SALMON TROLL,T31469,,2003-06-04 00:00:00,260390,330616,123,044,SPINY DOGFISH,20,RELEASED
2003,LOGBOOK,Commercial SALMON TROLL,T31469,,2003-06-05 00:00:00,260391,330617,123,044,SPINY DOGFISH,15,RELEASED
2003,LOGBOOK,Commercial SALMON TROLL,T31470,,2003-05-13 00:00:00,290045,364898,123,044,SPINY DOGFISH,1,RELEASED
2003,LOGBOOK,Commercial SALMON TROLL,T31470,,2003-06-05 00:00:00,290055,364908,123,044,SPINY DOGFISH,21,RELEASED
2003,PHONE-IN,Commercial SALMON TROLL,T31472,,2003-06-04 00:00:00,115301,136602,123,044,SPINY DOGFISH,21,RELEASED
2003,PHONE-IN,Commercial SALMON TROLL,T31472,,2003-06-05 00:00:00,115525,136831,123,044,SPINY DOGFISH,10,RELEASED
2003,PHONE-IN,Commercial SALMON TROLL,T31472,,2003-10-03 00:00:00,173518,218499,123,044,SPINY DOGFISH,2,RELEASED
2003,LOGBOOK,Commercial SALMON TROLL,T31474,,2003-05-14 00:00:00,246455,315739,123,044,SPINY DOGFISH,25,RELEASED
2003,PHONE-IN,Commercial SALMON TROLL,T31478,,2003-05-19 00:00:00,112959,133059,123,044,SPINY DOGFISH,19,RELEASED
2003,PHONE-IN,Commercial SALMON TROLL,T31478,,2003-05-20 00:00:00,113221,133323,123,044,SPINY DOGFISH,14,RELEASED
2003,PHONE-IN,Commercial SALMON TROLL,T31478,,2003-05-22 00:00:00,113569,133889,123,044,SPINY DOGFISH,23,RELEASED
2003,PHONE-IN,Commercial SALMON TROLL,T31478,,2003-05-24 00:00:00,114125,134622,123,044,SPINY DOGFISH,34,RELEASED
2003,PHONE-IN,Commercial SALMON TROLL,T31478,,2003-06-04 00:00:00,115305,136606,123,044,SPINY DOGFISH,13,RELEASED
2003,PHONE-IN,Commercial SALMON TROLL,T31478,,2003-06-05 00:00:00,115460,136763,123,044,SPINY DOGFISH,38,RELEASED
2003,PHONE-IN,Commercial SALMON TROLL,T31478,,2003-11-02 00:00:00,186403,235678,123,044,SPINY DOGFISH,1,RELEASED
2003,LOGBOOK,Commercial SALMON TROLL,T31480,,2003-05-19 00:00:00,260148,330369,123,044,SPINY DOGFISH,1,RELEASED
2003,PHONE-IN,Commercial SALMON TROLL,T31481,,2003-05-24 00:00:00,114195,134698,123,044,SPINY DOGFISH,80,RELEASED
2003,PHONE-IN,Commercial SALMON TROLL,T31481,,2003-06-04 00:00:00,115486,136789,123,044,SPINY DOGFISH,200,RELEASED
2003,PHONE-IN,Commercial SALMON TROLL,T31481,,2003-06-05 00:00:00,115487,136791,123,044,SPINY DOGFISH,300,RELEASED
2003,PHONE-IN,Commercial SALMON TROLL,T31487,,2003-08-03 00:00:00,132051,154912,101,044,SPINY DOGFISH,1,RELEASED
2003,LOGBOOK,Commercial SALMON TROLL,T31495,,2003-05-15 00:00:00,290863,365770,123,044,SPINY DOGFISH,8,RELEASED
2003,LOGBOOK,Commercial SALMON TROLL,T31495,,2003-05-18 00:00:00,290866,365773,123,044,SPINY DOGFISH,14,RELEASED
2003,LOGBOOK,Commercial SALMON TROLL,T31495,,2003-05-20 00:00:00,290867,365774,123,044,SPINY DOGFISH,3,RELEASED
2003,LOGBOOK,Commercial SALMON TROLL,T31495,,2003-05-23 00:00:00,290868,365775,123,044,SPINY DOGFISH,14,RELEASED
2003,LOGBOOK,Commercial SALMON TROLL,T31495,,2003-05-24 00:00:00,290869,365776,123,044,SPINY DOGFISH,20,RELEASED
2003,LOGBOOK,Commercial SALMON TROLL,T31495,,2003-06-04 00:00:00,290845,365752,123,044,SPINY DOGFISH,32,RELEASED
2003,LOGBOOK,Commercial SALMON TROLL,T31495,,2003-06-05 00:00:00,290834,365741,123,044,SPINY DOGFISH,24,RELEASED
2003,LOGBOOK,Commercial SALMON TROLL,T31497,,2003-05-10 00:00:00,301073,377700,126,044,SPINY DOGFISH,30,RELEASED
2003,LOGBOOK,Commercial SALMON TROLL,T31497,,2003-05-11 00:00:00,301074,377701,126,044,SPINY DOGFISH,5,RELEASED
2003,LOGBOOK,Commercial SALMON TROLL,T31497,,2003-05-15 00:00:00,301076,377703,123,044,SPINY DOGFISH,5,RELEASED
2003,LOGBOOK,Commercial SALMON TROLL,T31497,,2003-05-19 00:00:00,301079,377706,123,044,SPINY DOGFISH,5,RELEASED
2003,LOGBOOK,Commercial SALMON TROLL,T31497,,2003-05-20 00:00:00,301080,377707,123,044,SPINY DOGFISH,10,RELEASED
2003,LOGBOOK,Commercial SALMON TROLL,T31497,,2003-05-21 00:00:00,301081,377708,123,044,SPINY DOGFISH,6,RELEASED
2003,LOGBOOK,Commercial SALMON TROLL,T31497,,2003-05-22 00:00:00,301082,377709,123,044,SPINY DOGFISH,10,RELEASED
2003,LOGBOOK,Commercial SALMON TROLL,T31497,,2003-05-24 00:00:00,301083,377710,123,044,SPINY DOGFISH,5,RELEASED
2003,LOGBOOK,Commercial SALMON TROLL,T31497,,2003-06-04 00:00:00,301084,377711,123,044,SPINY DOGFISH,30,RELEASED
2003,LOGBOOK,Commercial SALMON TROLL,T31497,,2003-06-05 00:00:00,301085,377712,123,044,SPINY DOGFISH,30,RELEASED
2003,LOGBOOK,Commercial SALMON TROLL,T31497,,2003-10-02 00:00:00,301087,377715,123,044,SPINY DOGFISH,1,RELEASED
2003,LOGBOOK,Commercial SALMON TROLL,T31499,,2003-05-12 00:00:00,261601,331854,123,044,SPINY DOGFISH,4,RELEASED
2003,LOGBOOK,Commercial SALMON TROLL,T31499,,2003-05-18 00:00:00,261604,331857,123,044,SPINY DOGFISH,12,RELEASED
2003,LOGBOOK,Commercial SALMON TROLL,T31499,,2003-05-19 00:00:00,261605,331858,123,044,SPINY DOGFISH,4,RELEASED
2003,LOGBOOK,Commercial SALMON TROLL,T31499,,2003-06-04 00:00:00,261607,331860,123,044,SPINY DOGFISH,30,RELEASED
2003,LOGBOOK,Commercial SALMON TROLL,T31499,,2003-06-05 00:00:00,261608,331861,123,044,SPINY DOGFISH,10,RELEASED
2003,LOGBOOK,Commercial SALMON TROLL,T31499,,2003-10-01 00:00:00,261609,331862,123,044,SPINY DOGFISH,1,RELEASED
2003,LOGBOOK,Commercial SALMON TROLL,T31499,,2003-10-02 00:00:00,261610,331863,123,044,SPINY DOGFISH,1,RELEASED
2003,LOGBOOK,Commercial SALMON TROLL,T31503,,2003-05-19 00:00:00,291030,365965,123,044,SPINY DOGFISH,1,RELEASED
2003,LOGBOOK,Commercial SALMON TROLL,T31503,,2003-06-04 00:00:00,291033,365968,123,044,SPINY DOGFISH,10,RELEASED
2003,LOGBOOK,Commercial SALMON TROLL,T31503,,2003-06-05 00:00:00,291034,365969,123,044,SPINY DOGFISH,20,RELEASED
2003,LOGBOOK,Commercial SALMON TROLL,T31504,,2003-05-08 00:00:00,291051,365986,126,044,SPINY DOGFISH,10,RELEASED
2003,LOGBOOK,Commercial SALMON TROLL,T31504,,2003-05-11 00:00:00,291054,365989,126,044,SPINY DOGFISH,1,RELEASED
2003,LOGBOOK,Commercial SALMON TROLL,T31504,,2003-05-15 00:00:00,291056,365991,123,044,SPINY DOGFISH,6,RELEASED
2003,LOGBOOK,Commercial SALMON TROLL,T31504,,2003-05-16 00:00:00,291057,365992,123,044,SPINY DOGFISH,4,RELEASED
2003,LOGBOOK,Commercial SALMON TROLL,T31504,,2003-05-18 00:00:00,291059,365994,123,044,SPINY DOGFISH,3,RELEASED
2003,LOGBOOK,Commercial SALMON TROLL,T31504,,2003-05-20 00:00:00,291060,365995,123,044,SPINY DOGFISH,10,RELEASED
2003,LOGBOOK,Commercial SALMON TROLL,T31504,,2003-05-21 00:00:00,291061,365996,123,044,SPINY DOGFISH,12,RELEASED
2003,LOGBOOK,Commercial SALMON TROLL,T31504,,2003-05-23 00:00:00,291062,365997,123,044,SPINY DOGFISH,15,RELEASED
2003,LOGBOOK,Commercial SALMON TROLL,T31504,,2003-05-24 00:00:00,291063,365998,123,044,SPINY DOGFISH,30,RELEASED
2003,LOGBOOK,Commercial SALMON TROLL,T31504,,2003-06-04 00:00:00,291064,365999,123,044,SPINY DOGFISH,30,RELEASED
2003,LOGBOOK,Commercial SALMON TROLL,T31504,,2003-06-05 00:00:00,291065,366000,123,044,SPINY DOGFISH,35,RELEASED
2003,LOGBOOK,Commercial SALMON TROLL,T31505,,2003-05-18 00:00:00,241010,309954,123,044,SPINY DOGFISH,4,RELEASED
2003,LOGBOOK,Commercial SALMON TROLL,T31507,,2003-06-05 00:00:00,291108,366043,123,044,SPINY DOGFISH,14,RELEASED
2003,LOGBOOK,Commercial SALMON TROLL,T31510,,2003-05-20 00:00:00,246463,315747,123,044,SPINY DOGFISH,12,RELEASED
2003,LOGBOOK,Commercial SALMON TROLL,T31510,,2003-06-04 00:00:00,246465,315749,123,044,SPINY DOGFISH,14,RELEASED
2003,LOGBOOK,Commercial SALMON TROLL,T31510,,2003-06-05 00:00:00,246466,315750,123,044,SPINY DOGFISH,17,RELEASED
2003,LOGBOOK,Commercial SALMON TROLL,T31513,,2003-05-16 00:00:00,240866,309807,123,044,SPINY DOGFISH,3,RELEASED
2003,LOGBOOK,Commercial SALMON TROLL,T31513,,2003-06-05 00:00:00,240872,309813,123,044,SPINY DOGFISH,20,RELEASED
2003,LOGBOOK,Commercial SALMON TROLL,T31514,,2003-05-12 00:00:00,240268,309195,126,044,SPINY DOGFISH,4,RELEASED
2003,LOGBOOK,Commercial SALMON TROLL,T31514,,2003-05-14 00:00:00,240269,309196,126,044,SPINY DOGFISH,5,RELEASED
2003,LOGBOOK,Commercial SALMON TROLL,T31514,,2003-05-19 00:00:00,240273,309200,126,044,SPINY DOGFISH,2,RELEASED
2003,LOGBOOK,Commercial SALMON TROLL,T31514,,2003-06-04 00:00:00,240275,309202,123,044,SPINY DOGFISH,110,RELEASED
2003,LOGBOOK,Commercial SALMON TROLL,T31514,,2003-06-05 00:00:00,240276,309203,123,044,SPINY DOGFISH,2,RELEASED
2003,LOGBOOK,Commercial SALMON TROLL,T31514,,2003-06-05 00:00:00,240276,309204,123,044,SPINY DOGFISH,45,RELEASED
2003,LOGBOOK,Commercial SALMON TROLL,T31519,,2003-05-18 00:00:00,243186,312313,123,044,SPINY DOGFISH,1,RELEASED
2003,LOGBOOK,Commercial SALMON TROLL,T31522,,2003-05-18 00:00:00,250798,320386,123,044,SPINY DOGFISH,15,RELEASED
2003,LOGBOOK,Commercial SALMON TROLL,T31522,,2003-05-19 00:00:00,250799,320387,123,044,SPINY DOGFISH,30,RELEASED
2003,LOGBOOK,Commercial SALMON TROLL,T31522,,2003-05-20 00:00:00,250800,320388,123,044,SPINY DOGFISH,40,RELEASED
2003,LOGBOOK,Commercial SALMON TROLL,T31524,,2003-05-08 00:00:00,291324,366289,126,044,SPINY DOGFISH,8,RELEASED
2003,LOGBOOK,Commercial SALMON TROLL,T31528,,2003-05-18 00:00:00,291450,366429,123,044,SPINY DOGFISH,30,RELEASED
2003,LOGBOOK,Commercial SALMON TROLL,T31528,,2003-05-19 00:00:00,291451,366430,123,044,SPINY DOGFISH,40,RELEASED
2003,LOGBOOK,Commercial SALMON TROLL,T31528,,2003-05-20 00:00:00,291452,366431,123,044,SPINY DOGFISH,8,RELEASED
2003,PHONE-IN,Commercial SALMON TROLL,T31528,,2003-06-04 00:00:00,115343,136644,123,044,SPINY DOGFISH,7,KEPT
2003,LOGBOOK,Commercial SALMON TROLL,T31528,,2003-06-04 00:00:00,291455,366434,123,044,SPINY DOGFISH,16,RELEASED
2003,LOGBOOK,Commercial SALMON TROLL,T31528,,2003-06-05 00:00:00,291456,366435,123,044,SPINY DOGFISH,1,RELEASED
2003,LOGBOOK,Commercial SALMON TROLL,T31528,,2003-06-05 00:00:00,291456,366436,123,044,SPINY DOGFISH,5,RELEASED
2003,LOGBOOK,Commercial SALMON TROLL,T31529,,2003-05-18 00:00:00,241949,310922,123,044,SPINY DOGFISH,3,RELEASED
2003,LOGBOOK,Commercial SALMON TROLL,T31529,,2003-05-19 00:00:00,241950,310923,123,044,SPINY DOGFISH,1,RELEASED
2003,LOGBOOK,Commercial SALMON TROLL,T31529,,2003-05-19 00:00:00,241950,310924,123,044,SPINY DOGFISH,2,RELEASED
2003,LOGBOOK,Commercial SALMON TROLL,T31529,,2003-05-22 00:00:00,241951,310925,123,044,SPINY DOGFISH,1,RELEASED
2003,LOGBOOK,Commercial SALMON TROLL,T31529,,2003-05-23 00:00:00,241952,310926,123,044,SPINY DOGFISH,4,RELEASED
2003,LOGBOOK,Commercial SALMON TROLL,T31529,,2003-05-24 00:00:00,241953,310927,123,044,SPINY DOGFISH,4,RELEASED
2003,LOGBOOK,Commercial SALMON TROLL,T31529,,2003-06-04 00:00:00,241954,310929,123,044,SPINY DOGFISH,6,RELEASED
2003,LOGBOOK,Commercial SALMON TROLL,T31529,,2003-06-05 00:00:00,241955,310930,123,044,SPINY DOGFISH,6,RELEASED
2004,PHONE-IN,Commercial SALMON GILL NET,G42008,,2004-09-21 00:00:00,293780,369031,25,044,SPINY DOGFISH,10,RELEASED
2004,PHONE-IN,Commercial SALMON GILL NET,G42008,,2004-09-22 00:00:00,293781,369032,25,044,SPINY DOGFISH,3,RELEASED
2004,PHONE-IN,Commercial SALMON GILL NET,G42008,,2004-09-28 00:00:00,294217,369589,25,044,SPINY DOGFISH,1,RELEASED
2004,LOGBOOK,Commercial SALMON GILL NET,G42019,,2004-07-26 00:00:00,328019,405581,12,044,SPINY DOGFISH,102,RELEASED
2004,LOGBOOK,Commercial SALMON GILL NET,G42019,,2004-07-27 00:00:00,328020,405582,12,044,SPINY DOGFISH,50,RELEASED
2004,LOGBOOK,Commercial SALMON GILL NET,G42019,,2004-07-28 00:00:00,328021,405583,12,044,SPINY DOGFISH,4,RELEASED
2004,LOGBOOK,Commercial SALMON GILL NET,G42020,,2004-07-05 00:00:00,328047,405609,4,044,SPINY DOGFISH,5,RELEASED
2004,LOGBOOK,Commercial SALMON GILL NET,G42020,,2004-07-13 00:00:00,328051,405613,3,044,SPINY DOGFISH,75,RELEASED
2004,LOGBOOK,Commercial SALMON GILL NET,G42020,,2004-07-26 00:00:00,328055,405617,12,044,SPINY DOGFISH,78,RELEASED
2004,LOGBOOK,Commercial SALMON GILL NET,G42020,,2004-07-27 00:00:00,328056,405618,12,044,SPINY DOGFISH,8,RELEASED
2004,LOGBOOK,Commercial SALMON GILL NET,G42020,,2004-07-28 00:00:00,328057,405619,12,044,SPINY DOGFISH,5,RELEASED
2004,LOGBOOK,Commercial SALMON GILL NET,G42020,,2004-08-30 00:00:00,328068,405630,7,044,SPINY DOGFISH,3,RELEASED
2004,LOGBOOK,Commercial SALMON GILL NET,G42020,,2004-09-16 00:00:00,328071,405633,13,044,SPINY DOGFISH,143,RELEASED
2004,LOGBOOK,Commercial SALMON GILL NET,G42020,,2004-09-17 00:00:00,328072,405634,13,044,SPINY DOGFISH,1,RELEASED
2004,LOGBOOK,Commercial SALMON GILL NET,G42020,,2004-09-20 00:00:00,328073,405635,13,044,SPINY DOGFISH,1,RELEASED
2004,LOGBOOK,Commercial SALMON GILL NET,G42020,,2004-10-27 00:00:00,328087,405649,14,044,SPINY DOGFISH,1,RELEASED
2004,LOGBOOK,Commercial SALMON GILL NET,G42020,,2004-11-09 00:00:00,328093,405655,14,044,SPINY DOGFISH,1,RELEASED
2004,LOGBOOK,Commercial SALMON GILL NET,G42023,,2004-07-19 00:00:00,322147,399300,4,044,SPINY DOGFISH,50,RELEASED
2004,LOGBOOK,Commercial SALMON GILL NET,G42024,,2004-07-27 00:00:00,332926,410808,12,044,SPINY DOGFISH,200,RELEASED
2004,LOGBOOK,Commercial SALMON GILL NET,G42024,,2004-07-28 00:00:00,332927,410809,12,044,SPINY DOGFISH,150,RELEASED
2004,LOGBOOK,Commercial SALMON GILL NET,G42025,,2004-07-26 00:00:00,333104,410988,13,044,SPINY DOGFISH,80,RELEASED
2004,LOGBOOK,Commercial SALMON GILL NET,G42025,,2004-07-27 00:00:00,333105,410989,13,044,SPINY DOGFISH,26,RELEASED
2004,LOGBOOK,Commercial SALMON GILL NET,G42026,,2004-07-19 00:00:00,303232,379864,4,044,SPINY DOGFISH,10,RELEASED
2004,LOGBOOK,Commercial SALMON GILL NET,G42029,,2004-08-04 00:00:00,333191,411076,29,044,SPINY DOGFISH,5,RELEASED
2004,LOGBOOK,Commercial SALMON GILL NET,G42030,,2004-07-26 00:00:00,328166,405734,12,044,SPINY DOGFISH,102,RELEASED
2004,LOGBOOK,Commercial SALMON GILL NET,G42030,,2004-07-27 00:00:00,328167,405735,12,044,SPINY DOGFISH,18,RELEASED
2004,LOGBOOK,Commercial SALMON GILL NET,G42030,,2004-07-28 00:00:00,328168,405736,12,044,SPINY DOGFISH,5,RELEASED
2004,PHONE-IN,Commercial SALMON GILL NET,G42031,,2004-07-06 00:00:00,267133,337523,3,044,SPINY DOGFISH,10,KEPT
2004,LOGBOOK,Commercial SALMON GILL NET,G42032,,2004-07-26 00:00:00,328201,405769,12,044,SPINY DOGFISH,100,RELEASED
2004,LOGBOOK,Commercial SALMON GILL NET,G42032,,2004-07-27 00:00:00,328202,405770,12,044,SPINY DOGFISH,60,RELEASED
2004,PHONE-IN,Commercial SALMON GILL NET,G42035,,2004-07-26 00:00:00,274523,347031,12,044,SPINY DOGFISH,200,RELEASED
2004,PHONE-IN,Commercial SALMON GILL NET,G42035,,2004-07-27 00:00:00,274527,347034,12,044,SPINY DOGFISH,8,RELEASED
2004,LOGBOOK,Commercial SALMON GILL NET,G42042,,2004-07-26 00:00:00,322025,399178,12,044,SPINY DOGFISH,187,RELEASED
2004,LOGBOOK,Commercial SALMON GILL NET,G42042,,2004-07-27 00:00:00,322026,399179,12,044,SPINY DOGFISH,27,RELEASED
2004,LOGBOOK,Commercial SALMON GILL NET,G42042,,2004-09-28 00:00:00,322037,399190,25,044,SPINY DOGFISH,1,RELEASED
2004,LOGBOOK,Commercial SALMON GILL NET,G42042,,2004-10-05 00:00:00,322039,399192,25,044,SPINY DOGFISH,1,RELEASED
2004,LOGBOOK,Commercial SALMON GILL NET,G42043,,2004-06-22 00:00:00,323102,400278,3,044,SPINY DOGFISH,1,KEPT
2004,LOGBOOK,Commercial SALMON GILL NET,G42047,,2004-07-05 00:00:00,312104,388891,4,044,SPINY DOGFISH,2,RELEASED
2004,LOGBOOK,Commercial SALMON GILL NET,G42047,,2004-07-12 00:00:00,312106,388893,4,044,SPINY DOGFISH,200,RELEASED
2004,LOGBOOK,Commercial SALMON GILL NET,G42047,,2004-08-16 00:00:00,312107,388894,7,044,SPINY DOGFISH,2,RELEASED
2004,LOGBOOK,Commercial SALMON GILL NET,G42056,,2004-07-22 00:00:00,330424,408200,4,044,SPINY DOGFISH,40,RELEASED
2004,LOGBOOK,Commercial SALMON GILL NET,G42056,,2004-07-26 00:00:00,330425,408201,12,044,SPINY DOGFISH,250,RELEASED
2004,LOGBOOK,Commercial SALMON GILL NET,G42063,,2004-08-04 00:00:00,307309,384006,29,044,SPINY DOGFISH,4,RELEASED
2004,LOGBOOK,Commercial SALMON GILL NET,G42064,,2004-07-26 00:00:00,307081,383770,12,044,SPINY DOGFISH,150,RELEASED
2004,LOGBOOK,Commercial SALMON GILL NET,G42068,,2004-07-19 00:00:00,546104,691338,4,044,SPINY DOGFISH,4,RELEASED
2004,LOGBOOK,Commercial SALMON GILL NET,G42068,,2004-07-26 00:00:00,546106,691340,12,044,SPINY DOGFISH,120,RELEASED
2004,LOGBOOK,Commercial SALMON GILL NET,G42068,,2004-07-27 00:00:00,546107,691341,12,044,SPINY DOGFISH,1,RELEASED
2004,LOGBOOK,Commercial SALMON GILL NET,G42071,,2004-06-29 00:00:00,334090,412041,23,044,SPINY DOGFISH,15,RELEASED
2004,LOGBOOK,Commercial SALMON GILL NET,G42071,,2004-07-26 00:00:00,334098,412049,12,044,SPINY DOGFISH,85,RELEASED
